code,scenario,seed,framework,shock_type,impact,affected_organizations,affected_fraction,mean_dimension_loss,maximum_dimension_loss,pre_shock_E_GMI,post_shock_E_GMI,immediate_E_GMI_loss,pre_shock_ranking,post_shock_ranking,ranking_preserved
P14,security_baseline,9018,DMM,security,0.3,50,1.0,0.004480000000000003,0.02000000000000001,0.1269120641305433,0.1260160641305433,0.0008959999999999801,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9018,ISF,security,0.3,50,1.0,0.004480000000000003,0.02000000000000001,0.15725061173126328,0.1563546117312633,0.0008959999999999801,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9019,DBL,security,0.3,50,1.0,0.0059600000000000035,0.02400000000000002,0.14153169309505106,0.14033969309505104,0.0011920000000000264,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9019,DMM,security,0.3,50,1.0,0.0059600000000000035,0.02400000000000002,0.1217117938815625,0.12051979388156249,0.0011920000000000125,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9019,ISF,security,0.3,50,1.0,0.0059600000000000035,0.02400000000000002,0.1528305479479244,0.1516385479479244,0.0011919999999999986,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9020,DBL,security,0.3,50,1.0,0.005400000000000004,0.02400000000000002,0.14624643332679077,0.1451664333267908,0.0010799999999999699,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9020,DMM,security,0.3,50,1.0,0.005400000000000004,0.02400000000000002,0.12563762210073656,0.12455762210073658,0.0010799999999999838,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9020,ISF,security,0.3,50,1.0,0.005400000000000004,0.02400000000000002,0.15625174504290723,0.15517174504290723,0.0010799999999999976,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9021,DBL,security,0.3,50,1.0,0.005400000000000003,0.022000000000000016,0.14399020757026026,0.14291020757026027,0.0010799999999999976,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9021,DMM,security,0.3,50,1.0,0.005400000000000003,0.022000000000000016,0.12389974664552923,0.12281974664552923,0.0010799999999999976,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9021,ISF,security,0.3,50,1.0,0.005400000000000003,0.022000000000000016,0.15473407714666357,0.15365407714666357,0.0010799999999999976,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9022,DBL,security,0.3,50,1.0,0.005800000000000003,0.03800000000000003,0.14921539934559397,0.14805539934559397,0.0011599999999999944,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9022,DMM,security,0.3,50,1.0,0.005800000000000003,0.03800000000000003,0.128476491594322,0.12731649159432204,0.0011599999999999666,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9022,ISF,security,0.3,50,1.0,0.005800000000000003,0.03800000000000003,0.15870535913570852,0.15754535913570852,0.0011599999999999944,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9023,DBL,security,0.3,50,1.0,0.004960000000000003,0.022000000000000013,0.14139122041308716,0.14039922041308717,0.0009919999999999929,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9023,DMM,security,0.3,50,1.0,0.004960000000000003,0.022000000000000013,0.12166884178832983,0.12067684178832984,0.0009919999999999929,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9023,ISF,security,0.3,50,1.0,0.004960000000000003,0.022000000000000013,0.1527310472376337,0.1517390472376337,0.0009919999999999929,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9024,DBL,security,0.3,50,1.0,0.006800000000000004,0.028000000000000018,0.146572935328111,0.14521293532811103,0.0013599999999999723,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9024,DMM,security,0.3,50,1.0,0.006800000000000004,0.028000000000000018,0.12653749296511244,0.1251774929651124,0.0013600000000000279,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9024,ISF,security,0.3,50,1.0,0.006800000000000004,0.028000000000000018,0.1569890489861757,0.15562904898617566,0.0013600000000000279,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9025,DBL,security,0.3,50,1.0,0.004880000000000003,0.020000000000000014,0.14372612747586802,0.142750127475868,0.0009760000000000324,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9025,DMM,security,0.3,50,1.0,0.004880000000000003,0.020000000000000014,0.12388986812887398,0.12291386812887399,0.0009759999999999908,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9025,ISF,security,0.3,50,1.0,0.004880000000000003,0.020000000000000014,0.15464120665299944,0.15366520665299943,0.0009760000000000046,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9026,DBL,security,0.3,50,1.0,0.006360000000000004,0.03800000000000003,0.1448884738881751,0.1436164738881751,0.0012719999999999954,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9026,DMM,security,0.3,50,1.0,0.006360000000000004,0.03800000000000003,0.12471008087006327,0.12343808087006326,0.0012720000000000092,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9026,ISF,security,0.3,50,1.0,0.006360000000000004,0.03800000000000003,0.1554445422562379,0.1541725422562379,0.0012720000000000231,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9027,DBL,security,0.3,50,1.0,0.005720000000000003,0.01800000000000001,0.14475354048005304,0.14360954048005306,0.0011439999999999784,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9027,DMM,security,0.3,50,1.0,0.005720000000000003,0.01800000000000001,0.12460692738433124,0.12346292738433125,0.0011439999999999922,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9027,ISF,security,0.3,50,1.0,0.005720000000000003,0.01800000000000001,0.15532680121607834,0.15418280121607833,0.0011440000000000061,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9028,DBL,security,0.3,50,1.0,0.006440000000000006,0.022000000000000013,0.14338763416362116,0.14209963416362117,0.0012879999999999836,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9028,DMM,security,0.3,50,1.0,0.006440000000000006,0.022000000000000013,0.12363357873823398,0.12234557873823398,0.0012879999999999975,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9028,ISF,security,0.3,50,1.0,0.006440000000000006,0.022000000000000013,0.15447416228647665,0.15318616228647663,0.0012880000000000114,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9029,DBL,security,0.3,50,1.0,0.00683121182534859,0.03756059126742929,0.14180258551412891,0.14043634314905923,0.0013662423650696864,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9029,DMM,security,0.3,50,1.0,0.00683121182534859,0.03756059126742929,0.122152395079535,0.12078615271446529,0.0013662423650697142,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_baseline,9029,ISF,security,0.3,50,1.0,0.00683121182534859,0.03756059126742929,0.15318123494404126,0.15181499257897157,0.0013662423650696864,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9000,DBL,security,0.45,50,1.0,0.005120000000000002,0.020000000000000018,0.14234534782289499,0.141321347822895,0.0010239999999999971,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9000,DMM,security,0.45,50,1.0,0.005120000000000002,0.020000000000000018,0.12226369998563208,0.12123969998563205,0.0010240000000000249,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9000,ISF,security,0.45,50,1.0,0.005120000000000002,0.020000000000000018,0.15330528005480476,0.15228128005480474,0.0010240000000000249,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9001,DBL,security,0.45,50,1.0,0.004800000000000003,0.022000000000000013,0.1453147787158181,0.14435477871581812,0.0009599999999999886,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9001,DMM,security,0.45,50,1.0,0.004800000000000003,0.022000000000000013,0.12494136660060948,0.12398136660060947,0.0009600000000000025,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9001,ISF,security,0.45,50,1.0,0.004800000000000003,0.022000000000000013,0.1556327535290876,0.1546727535290876,0.0009599999999999886,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9002,DBL,security,0.45,50,1.0,0.005680000000000003,0.020000000000000014,0.14431721187496943,0.14318121187496943,0.0011359999999999981,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9002,DMM,security,0.45,50,1.0,0.005680000000000003,0.020000000000000014,0.12417973416622269,0.12304373416622269,0.0011359999999999981,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9002,ISF,security,0.45,50,1.0,0.005680000000000003,0.020000000000000014,0.15497927599919642,0.15384327599919642,0.0011359999999999981,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9003,DBL,security,0.45,50,1.0,0.008250000000000004,0.11250000000000002,0.15320568965725426,0.15155568965725427,0.0016499999999999848,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9003,DMM,security,0.45,50,1.0,0.008250000000000004,0.11250000000000002,0.1324652451867341,0.13081524518673412,0.0016499999999999848,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9003,ISF,security,0.45,50,1.0,0.008250000000000004,0.11250000000000002,0.1621968216202695,0.1605468216202695,0.0016499999999999848,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9004,DBL,security,0.45,50,1.0,0.005160000000000002,0.02000000000000001,0.1423518286012461,0.14131982860124612,0.0010319999999999774,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9004,DMM,security,0.45,50,1.0,0.005160000000000002,0.02000000000000001,0.12242524187277783,0.12139324187277781,0.001032000000000019,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9004,ISF,security,0.45,50,1.0,0.005160000000000002,0.02000000000000001,0.15340904186555918,0.15237704186555917,0.0010320000000000051,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9005,DBL,security,0.45,50,1.0,0.007139694785454195,0.05400000000000006,0.14388253434215809,0.14245459538506725,0.0014279389570908407,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9005,DMM,security,0.45,50,1.0,0.007139694785454195,0.05400000000000006,0.12402765190657422,0.12259971294948337,0.0014279389570908546,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9005,ISF,security,0.45,50,1.0,0.007139694785454195,0.05400000000000006,0.15484226157954223,0.1534143226224514,0.0014279389570908407,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9006,DBL,security,0.45,50,1.0,0.004680000000000003,0.022000000000000013,0.14832251326351667,0.14738651326351668,0.0009359999999999924,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9006,DMM,security,0.45,50,1.0,0.004680000000000003,0.022000000000000013,0.12779093609241615,0.12685493609241616,0.0009359999999999924,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9006,ISF,security,0.45,50,1.0,0.004680000000000003,0.022000000000000013,0.1580778145890152,0.15714181458901522,0.0009359999999999924,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9007,DBL,security,0.45,50,1.0,0.005640000000000003,0.022000000000000013,0.14513374264002427,0.14400574264002425,0.0011280000000000179,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9007,DMM,security,0.45,50,1.0,0.005640000000000003,0.022000000000000013,0.12474408274126102,0.12361608274126101,0.001128000000000004,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9007,ISF,security,0.45,50,1.0,0.005640000000000003,0.022000000000000013,0.15548297785313175,0.15435497785313174,0.0011280000000000179,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9008,DBL,security,0.45,50,1.0,0.006027053851002383,0.03907957696383156,0.14250437516961045,0.14129896439941,0.001205410770200449,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9008,DMM,security,0.45,50,1.0,0.006027053851002383,0.03907957696383156,0.12278590753059218,0.12158049676039172,0.001205410770200463,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9008,ISF,security,0.45,50,1.0,0.006027053851002383,0.03907957696383156,0.15371435613824116,0.15250894536804066,0.0012054107702005046,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9009,DBL,security,0.45,50,1.0,0.00527648301820125,0.03400000000000003,0.1461022251236326,0.14504692851999235,0.00105529660364026,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9009,DMM,security,0.45,50,1.0,0.00527648301820125,0.03400000000000003,0.12609583969722324,0.12504054309358298,0.00105529660364026,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9009,ISF,security,0.45,50,1.0,0.00527648301820125,0.03400000000000003,0.15656034035138874,0.15550504374774848,0.00105529660364026,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9010,DBL,security,0.45,50,1.0,0.006720000000000004,0.03400000000000003,0.14417095279919923,0.14282695279919924,0.001343999999999984,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9010,DMM,security,0.45,50,1.0,0.006720000000000004,0.03400000000000003,0.1239657908110795,0.1226217908110795,0.001343999999999998,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9010,ISF,security,0.45,50,1.0,0.006720000000000004,0.03400000000000003,0.1548183480656701,0.15347434806567015,0.0013439999999999563,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9011,DBL,security,0.45,49,0.98,0.005398482601574498,0.03600000000000003,0.1426198192306263,0.14156171664071768,0.0010581025899086272,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9011,DMM,security,0.45,49,0.98,0.005398482601574498,0.03600000000000003,0.12257331534037641,0.12151521275046781,0.0010581025899085994,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9011,ISF,security,0.45,49,0.98,0.005398482601574498,0.03600000000000003,0.1535787910005478,0.1525206884106392,0.0010581025899085994,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9012,DBL,security,0.45,50,1.0,0.006080000000000005,0.02800000000000003,0.1449131361044312,0.1436971361044312,0.0012160000000000226,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9012,DMM,security,0.45,50,1.0,0.006080000000000005,0.02800000000000003,0.1246128345543485,0.1233968345543485,0.0012160000000000087,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9012,ISF,security,0.45,50,1.0,0.006080000000000005,0.02800000000000003,0.1553449773802125,0.15412897738021247,0.0012160000000000226,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9013,DBL,security,0.45,50,1.0,0.006560000000000005,0.04000000000000004,0.14959152211974874,0.14827952211974874,0.0013120000000000076,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9013,DMM,security,0.45,50,1.0,0.006560000000000005,0.04000000000000004,0.12922560994858426,0.12791360994858425,0.0013120000000000076,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9013,ISF,security,0.45,50,1.0,0.006560000000000005,0.04000000000000004,0.15928693137361766,0.15797493137361765,0.0013120000000000076,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9014,DBL,security,0.45,50,1.0,0.006200000000000006,0.06800000000000006,0.14391688995451582,0.1426768899545158,0.0012400000000000189,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9014,DMM,security,0.45,50,1.0,0.006200000000000006,0.06800000000000006,0.12377486398950945,0.12253486398950945,0.0012399999999999911,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9014,ISF,security,0.45,50,1.0,0.006200000000000006,0.06800000000000006,0.15461633035112857,0.15337633035112855,0.0012400000000000189,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9015,DBL,security,0.45,50,1.0,0.005800000000000004,0.03400000000000003,0.14542876561783338,0.1442687656178334,0.0011599999999999944,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9015,DMM,security,0.45,50,1.0,0.005800000000000004,0.03400000000000003,0.12528740164969038,0.12412740164969038,0.0011599999999999944,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9015,ISF,security,0.45,50,1.0,0.005800000000000004,0.03400000000000003,0.15590121401179596,0.15474121401179597,0.0011599999999999944,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9016,DBL,security,0.45,50,1.0,0.006200000000000003,0.024000000000000014,0.14376747648679605,0.14252747648679606,0.0012399999999999911,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9016,DMM,security,0.45,50,1.0,0.006200000000000003,0.024000000000000014,0.12358336296302765,0.12234336296302767,0.0012399999999999772,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9016,ISF,security,0.45,50,1.0,0.006200000000000003,0.024000000000000014,0.15445302743498507,0.15321302743498508,0.0012399999999999911,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9017,DBL,security,0.45,50,1.0,0.005760000000000003,0.03400000000000003,0.14448862338921242,0.14333662338921244,0.0011519999999999864,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9017,DMM,security,0.45,50,1.0,0.005760000000000003,0.03400000000000003,0.1241512743856916,0.12299927438569162,0.0011519999999999725,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9017,ISF,security,0.45,50,1.0,0.005760000000000003,0.03400000000000003,0.15495969840337318,0.15380769840337316,0.0011520000000000141,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9018,DBL,security,0.45,50,1.0,0.004480000000000003,0.02000000000000001,0.14684011442261155,0.14594411442261154,0.0008960000000000079,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9018,DMM,security,0.45,50,1.0,0.004480000000000003,0.02000000000000001,0.1269120641305433,0.1260160641305433,0.0008959999999999801,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9018,ISF,security,0.45,50,1.0,0.004480000000000003,0.02000000000000001,0.15725061173126328,0.1563546117312633,0.0008959999999999801,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9019,DBL,security,0.45,50,1.0,0.0059600000000000035,0.02400000000000002,0.14153169309505106,0.14033969309505104,0.0011920000000000264,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9019,DMM,security,0.45,50,1.0,0.0059600000000000035,0.02400000000000002,0.1217117938815625,0.12051979388156249,0.0011920000000000125,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9019,ISF,security,0.45,50,1.0,0.0059600000000000035,0.02400000000000002,0.1528305479479244,0.1516385479479244,0.0011919999999999986,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9020,DBL,security,0.45,50,1.0,0.005400000000000004,0.02400000000000002,0.14624643332679077,0.1451664333267908,0.0010799999999999699,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9020,DMM,security,0.45,50,1.0,0.005400000000000004,0.02400000000000002,0.12563762210073656,0.12455762210073658,0.0010799999999999838,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9020,ISF,security,0.45,50,1.0,0.005400000000000004,0.02400000000000002,0.15625174504290723,0.15517174504290723,0.0010799999999999976,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9021,DBL,security,0.45,50,1.0,0.005400000000000003,0.022000000000000016,0.14399020757026026,0.14291020757026027,0.0010799999999999976,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9021,DMM,security,0.45,50,1.0,0.005400000000000003,0.022000000000000016,0.12389974664552923,0.12281974664552923,0.0010799999999999976,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9021,ISF,security,0.45,50,1.0,0.005400000000000003,0.022000000000000016,0.15473407714666357,0.15365407714666357,0.0010799999999999976,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9022,DBL,security,0.45,50,1.0,0.005800000000000003,0.03800000000000003,0.14921539934559397,0.14805539934559397,0.0011599999999999944,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9022,DMM,security,0.45,50,1.0,0.005800000000000003,0.03800000000000003,0.128476491594322,0.12731649159432204,0.0011599999999999666,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9022,ISF,security,0.45,50,1.0,0.005800000000000003,0.03800000000000003,0.15870535913570852,0.15754535913570852,0.0011599999999999944,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9023,DBL,security,0.45,50,1.0,0.004960000000000003,0.022000000000000013,0.14139122041308716,0.14039922041308717,0.0009919999999999929,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9023,DMM,security,0.45,50,1.0,0.004960000000000003,0.022000000000000013,0.12166884178832983,0.12067684178832984,0.0009919999999999929,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9023,ISF,security,0.45,50,1.0,0.004960000000000003,0.022000000000000013,0.1527310472376337,0.1517390472376337,0.0009919999999999929,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,security_plus_50,9024,DBL,security,0.45,50,1.0,0.006800000000000004,0.028000000000000018,0.146572935328111,0.14521293532811103,0.0013599999999999723,ISF>DBL>DMM,ISF>DBL>DMM,True
